period,code,name
after_2007,43157,ULLDEMOLINS
after_2007,17204,ULLÀ
after_2007,8291,VACARISSES
after_2007,17207,"VALL D'EN BAS, LA"
after_2007,17208,"VALL DE BIANYA, LA"
after_2007,25043,"VALL DE BOÍ, LA"
after_2007,25901,"VALL DE CARDÓS, LA"
after_2007,8293,VALLCEBRE
after_2007,43159,VALLFOGONA DE RIUCORB
after_2007,8294,VALLGORGUINA
after_2007,8295,VALLIRANA
after_2007,43160,VALLMOLL
after_2007,43161,VALLS
after_2007,25906,"VALLS D'AGUILAR, LES"
after_2007,25239,"VALLS DE VALIRA, LES"
after_2007,43162,VANDELLÒS I L'HOSPITALET DE L'INFANT
after_2007,25909,VANSA I FÓRNOLS
after_2007,8297,VECIANA
after_2007,43163,"VENDRELL, EL"
after_2007,17210,VENTALLÓ
after_2007,25242,VERDÚ
after_2007,17211,VERGES
after_2007,43164,VESPELLA DE GAIÀ
after_2007,22247,VIACAMP Y LITERA
after_2007,8298,VIC
after_2007,17213,VIDRERES
after_2007,25243,VIELHA E MIJARAN
after_2007,43170,VILA-RODONA
after_2007,17230,VILA-SACRA
after_2007,25252,VILA-SANA
after_2007,43171,VILA-SECA
after_2007,43165,VILABELLA
after_2007,17215,VILABLAREIX
after_2007,8299,VILADA
after_2007,17216,VILADASENS
after_2007,8301,VILADECANS
after_2007,17218,VILADEMULS
after_2007,17220,VILADRAU
after_2007,17221,VILAFANT
after_2007,8305,VILAFRANCA DEL PENEDÈS
after_2007,25245,VILALLER
after_2007,17224,VILALLONGA DE TER
after_2007,43166,VILALLONGA DEL CAMP
after_2007,17225,VILAMACOLUM
after_2007,17226,VILAMALLA
after_2007,25247,VILAMÒS
after_2007,17228,VILANANT
after_2007,43167,VILANOVA D'ESCORNALBOU
after_2007,25248,VILANOVA DE BELLPUIG
after_2007,25249,VILANOVA DE L'AGUDA
after_2007,25254,VILANOVA DE LA BARCA
after_2007,25250,VILANOVA DE MEIÀ
after_2007,8303,VILANOVA DE SAU
after_2007,25251,VILANOVA DE SEGRIÀ
after_2007,8302,VILANOVA DEL CAMÍ
after_2007,8902,VILANOVA DEL VALLÈS
after_2007,8307,VILANOVA I LA GELTRÚ
after_2007,8214,VILASSAR DE DALT
after_2007,8219,VILASSAR DE MAR
after_2007,43172,VILAVERD
after_2007,17222,VILAÜR
after_2007,43174,"VILELLA BAIXA, LA"
after_2007,17233,VILOBÍ D'ONYAR
after_2007,8304,VILOBÍ DEL PENEDÈS
after_2007,17232,VILOPRIU
after_2007,25253,"VILOSELL, EL"
after_2007,43176,VIMBODÍ I POBLET
after_2007,25255,VINAIXA
after_2007,43178,VINYOLS I ELS ARCS
after_2007,8308,VIVER I SERRATEIX
after_2007,43052,XERTA
after_2007,25002,ÀGER
after_2007,8143,ÒDENA
after_2007,8153,ÒRRIUS
before_2007,25001,ABELLA DE LA CONCA
before_2007,8001,ABRERA
before_2007,25003,AGRAMUNT
before_2007,8014,AIGUAFREDA
before_2007,43001,AIGUAMÚRCIA
before_2007,17002,AIGUAVIVA
before_2007,25004,"ALAMÚS, ELS"
before_2007,25006,"ALBAGÉS, L'"
before_2007,25007,ALBATÀRREC
before_2007,25008,ALBESA
before_2007,25009,"ALBI, L'"
before_2007,43002,ALBINYANA
before_2007,17004,ALBONS
before_2007,43004,ALCANAR
before_2007,25010,ALCANÓ
before_2007,43005,ALCOVER
before_2007,43904,"ALDEA, L'"
before_2007,43007,"ALEIXAR, L'"
before_2007,8003,ALELLA
before_2007,25013,ALFARRÀS
before_2007,25015,ALGERRI
before_2007,43010,ALIÓ
before_2007,25019,ALMACELLES
before_2007,25020,ALMATRET
before_2007,43011,ALMOSTER
before_2007,17006,ALP
before_2007,25024,ALT ÀNEU
before_2007,43012,ALTAFULLA
before_2007,25005,ALÀS I CERC
before_2007,17007,AMER
before_2007,43013,"AMETLLA DE MAR, L'"
before_2007,43906,"AMPOLLA, L'"
before_2007,43014,AMPOSTA
before_2007,25027,ANGLESOLA
before_2007,17008,ANGLÈS
before_2007,25029,ARBECA
before_2007,43016,"ARBOÇ, L'"
before_2007,17009,ARBÚCIES
before_2007,8006,ARENYS DE MAR
before_2007,8007,ARENYS DE MUNT
before_2007,8009,ARGENTONA
before_2007,17011,"ARMENTERA, L'"
before_2007,43018,ARNES
before_2007,25033,ARTESA DE LLEIDA
before_2007,25034,ARTESA DE SEGRE
before_2007,8010,ARTÉS
before_2007,43019,ASCÓ
before_2007,25036,ASPA
before_2007,25037,AVELLANES I SANTA LINYA
before_2007,17012,AVINYONET DE PUIGVENTÓS
before_2007,8011,AVIÀ
before_2007,8015,BADALONA
before_2007,25040,BALAGUER
before_2007,8017,BALENYÀ
before_2007,8018,BALSARENY
before_2007,43020,BANYERES DEL PENEDÈS
before_2007,17015,BANYOLES
before_2007,25041,BARBENS
before_2007,43021,BARBERÀ DE LA CONCA
before_2007,8252,BARBERÀ DEL VALLÈS
before_2007,8019,BARCELONA
before_2007,43022,BATEA
before_2007,17013,BEGUR
before_2007,25046,BELIANES
before_2007,25048,BELL-LLOC D'URGELL
before_2007,25170,BELLAGUARDA
before_2007,17018,BELLCAIRE D'EMPORDÀ
before_2007,25047,BELLCAIRE D'URGELL
before_2007,25049,BELLMUNT D'URGELL
before_2007,43023,BELLMUNT DEL PRIORAT
before_2007,25050,BELLPUIG
before_2007,43024,BELLVEI
before_2007,25051,BELLVER DE CERDANYA
before_2007,25052,BELLVÍS
before_2007,43025,BENIFALLET
before_2007,43026,BENISSANET
before_2007,8022,BERGA
before_2007,17019,BESALÚ
before_2007,17020,BESCANÓ
before_2007,8023,BIGUES I RIELLS DEL FAI
before_2007,25055,BIOSCA
before_2007,17022,"BISBAL D'EMPORDÀ, LA"
before_2007,43028,"BISBAL DEL PENEDÈS, LA"
before_2007,43029,BLANCAFORT
before_2007,17023,BLANES
before_2007,17029,BOADELLA I LES ESCAULES
before_2007,17024,BOLVIR
before_2007,43030,BONASTRE
before_2007,17025,BORDILS
before_2007,25058,"BORGES BLANQUES, LES"
before_2007,43031,"BORGES DEL CAMP, LES"
before_2007,17026,BORRASSÀ
before_2007,43032,BOT
before_2007,43033,BOTARELL
before_2007,25056,BOVERA
before_2007,17027,BREDA
before_2007,43034,BRÀFIM
before_2007,17016,BÀSCARA
before_2007,25057,"BÒRDES, ES"
before_2007,17031,CABANELLES
before_2007,17030,CABANES
before_2007,8028,CABRERA D'ANOIA
before_2007,8029,CABRERA DE MAR
before_2007,8030,CABRILS
before_2007,17032,CADAQUÉS
before_2007,8031,CALAF
before_2007,43037,CALAFELL
before_2007,17033,CALDES DE MALAVELLA
before_2007,8033,CALDES DE MONTBUI
before_2007,8035,CALELLA
before_2007,8037,CALLDETENES
before_2007,8038,CALLÚS
before_2007,8036,CALONGE DE SEGARRA
before_2007,17034,CALONGE I SANT ANTONI
before_2007,25062,CAMARASA
before_2007,43038,CAMBRILS
before_2007,8039,CAMPINS
before_2007,17038,CAMPLLONG
before_2007,17035,CAMÓS
before_2007,25063,CANEJAN
before_2007,8040,CANET DE MAR
before_2007,43907,"CANONJA, LA"
before_2007,8041,CANOVELLES
before_2007,8043,CANYELLES
before_2007,8044,CAPELLADES
before_2007,8045,CAPOLAT
before_2007,43040,CAPÇANES
before_2007,8046,CARDEDEU
before_2007,8047,CARDONA
before_2007,8048,CARME
before_2007,43041,CASERES
before_2007,8049,CASSERRES
before_2007,17044,CASSÀ DE LA SELVA
before_2007,17048,"CASTELL D'ARO, PLATJA D'ARO I S'AGARÓ"
before_2007,25904,CASTELL DE MUR
before_2007,8052,CASTELLAR DE N'HUG
before_2007,8051,CASTELLAR DEL VALLÈS
before_2007,8053,CASTELLBELL I EL VILAR
before_2007,8054,CASTELLBISBAL
before_2007,25067,CASTELLDANS
before_2007,8056,CASTELLDEFELS
before_2007,8058,CASTELLET I LA GORNAL
before_2007,17046,CASTELLFOLLIT DE LA ROCA
before_2007,8060,CASTELLFOLLIT DE RIUBREGÓS
before_2007,8061,CASTELLGALÍ
before_2007,8062,CASTELLNOU DE BAGES
before_2007,25068,CASTELLNOU DE SEANA
before_2007,25070,CASTELLSERÀ
before_2007,43042,CASTELLVELL DEL CAMP
before_2007,8065,CASTELLVÍ DE LA MARCA
before_2007,8066,CASTELLVÍ DE ROSANES
before_2007,17047,CASTELLÓ D'EMPÚRIES
before_2007,25069,CASTELLÓ DE FARFANYA
before_2007,43043,"CATLLAR, EL"
before_2007,17189,"CELLERA DE TER, LA"
before_2007,17049,CELRÀ
before_2007,8067,CENTELLES
before_2007,8268,CERCS
before_2007,8266,CERDANYOLA DEL VALLÈS
before_2007,25072,CERVERA
before_2007,25073,CERVIÀ DE LES GARRIGUES
before_2007,17050,CERVIÀ DE TER
before_2007,17051,CISTELLA
before_2007,25074,CIUTADILLA
before_2007,25075,CLARIANA DE CARDENER
before_2007,25076,"COGUL, EL"
before_2007,17054,COLERA
before_2007,17055,COLOMERS
before_2007,25163,"COMA I LA PEDRA, LA"
before_2007,43047,CONSTANTÍ
before_2007,43048,CORBERA D'EBRE
before_2007,8072,CORBERA DE LLOBREGAT
before_2007,25078,CORBINS
before_2007,8073,CORNELLÀ DE LLOBREGAT
before_2007,17056,CORNELLÀ DEL TERRI
before_2007,43049,CORNUDELLA DE MONTSANT
before_2007,17057,CORÇÀ
before_2007,43050,CREIXELL
before_2007,17058,CRESPIÀ
before_2007,8074,CUBELLES
before_2007,25079,CUBELLS
before_2007,43051,CUNIT
before_2007,8042,CÀNOVES I SAMALÚS
before_2007,17060,DARNIUS
before_2007,17061,DAS
before_2007,43901,DELTEBRE
before_2007,8075,DOSRIUS
before_2007,43053,DUESAIGÜES
before_2007,17062,"ESCALA, L'"
before_2007,8076,ESPARREGUERA
before_2007,17063,ESPINELVES
before_2007,25081,"ESPLUGA CALBA, L'"
before_2007,43054,"ESPLUGA DE FRANCOLÍ, L'"
before_2007,17065,ESPONELLÀ
before_2007,8254,"ESQUIROL, L'"
before_2007,25088,ESTAMARIU
before_2007,25085,ESTARÀS
before_2007,43055,FALSET
before_2007,17005,"FAR D'EMPORDÀ, EL"
before_2007,43056,"FATARELLA, LA"
before_2007,43058,"FIGUERA, LA"
before_2007,17066,FIGUERES
before_2007,17067,FLAÇÀ
before_2007,43060,FLIX
before_2007,8082,FOGARS DE LA SELVA
before_2007,8081,FOGARS DE MONTCLÚS
before_2007,17068,FOIXÀ
before_2007,8083,FOLGUEROLES
before_2007,25093,FONDARELLA
before_2007,8085,FONT-RUBÍ
before_2007,17069,FONTANALS DE CERDANYA
before_2007,17070,FONTANILLES
before_2007,17071,FONTCOBERTA
before_2007,25094,FORADADA
before_2007,17073,FORNELLS DE LA SELVA
before_2007,17074,FORTIÀ
before_2007,8086,"FRANQUESES DEL VALLÈS, LES"
before_2007,43062,FREGINALS
before_2007,25096,"FULIOLA, LA"
before_2007,43063,"GALERA, LA"
before_2007,43064,GANDESA
before_2007,43065,GARCIA
before_2007,43066,"GARIDELLS, ELS"
before_2007,8088,"GARRIGA, LA"
before_2007,17077,GARRIGUELLA
before_2007,17075,GARRIGÀS
before_2007,25098,GAVET DE LA CONCA
before_2007,8089,GAVÀ
before_2007,17078,GER
before_2007,43067,GINESTAR
before_2007,17079,GIRONA
before_2007,8092,GIRONELLA
before_2007,8093,GISCLARENY
before_2007,43068,GODALL
before_2007,25099,GOLMÉS
before_2007,25101,"GRANADELLA, LA"
before_2007,25102,"GRANJA D'ESCARP, LA"
before_2007,8096,GRANOLLERS
before_2007,25103,GRANYANELLA
before_2007,25105,GRANYENA DE LES GARRIGUES
before_2007,25104,GRANYENA DE SEGARRA
before_2007,43069,GRATALLOPS
before_2007,8097,GUALBA
before_2007,17081,GUALTA
before_2007,8099,GUARDIOLA DE BERGUEDÀ
before_2007,43070,"GUIAMETS, ELS"
before_2007,17082,GUILS DE CERDANYA
before_2007,25109,GUIMERÀ
before_2007,25111,GUIXERS
before_2007,8100,GURB
before_2007,43071,HORTA DE SANT JOAN
before_2007,8101,"HOSPITALET DE LLOBREGAT, L'"
before_2007,8162,"HOSTALETS DE PIEROLA, ELS"
before_2007,17083,HOSTALRIC
before_2007,8102,IGUALADA
before_2007,25115,ISONA I CONCA DELLÀ
before_2007,25113,IVARS D'URGELL
before_2007,17085,JAFRE
before_2007,8103,JORBA
before_2007,17087,JUIÀ
before_2007,25118,JUNCOSA
before_2007,43136,LA RÀPITA
before_2007,8104,"LLACUNA, LA"
before_2007,8105,"LLAGOSTA, LA"
before_2007,17089,LLAGOSTERA
before_2007,17092,LLANÇÀ
before_2007,25125,LLARDECANS
before_2007,25120,LLEIDA
before_2007,17093,LLERS
before_2007,25128,LLIMIANA
before_2007,8106,LLINARS DEL VALLÈS
before_2007,8107,LLIÇÀ D'AMUNT
before_2007,8108,LLIÇÀ DE VALL
before_2007,43073,LLORAC
before_2007,43074,LLORENÇ DEL PENEDÈS
before_2007,17095,LLORET DE MAR
before_2007,8109,LLUÇÀ
before_2007,25133,MAIALS
before_2007,25130,MALDÀ
before_2007,8110,MALGRAT DE MAR
before_2007,8111,MALLA
before_2007,8112,MANLLEU
before_2007,8114,MARTORELL
before_2007,8115,MARTORELLES
before_2007,43076,MARÇÀ
before_2007,43077,MAS DE BARBERANS
before_2007,17100,MASARAC I VILARNADAL
before_2007,43078,MASDENVERGE
before_2007,8116,"MASIES DE RODA, LES"
before_2007,8117,"MASIES DE VOLTREGÀ, LES"
before_2007,43079,MASLLORENÇ
before_2007,8118,"MASNOU, EL"
before_2007,43081,MASPUJOLS
before_2007,8119,MASQUEFA
before_2007,43082,"MASROIG, EL"
before_2007,17101,MASSANES
before_2007,25132,MASSOTERES
before_2007,43080,"MASÓ, LA"
before_2007,8120,MATADEPERA
before_2007,8121,MATARÓ
before_2007,17102,MAÇANET DE CABRENYS
before_2007,17103,MAÇANET DE LA SELVA
before_2007,8122,MEDIONA
before_2007,43083,"MILÀ, EL"
before_2007,25135,MIRALCAMP
before_2007,43084,MIRAVET
before_2007,43085,"MOLAR, EL"
before_2007,8123,MOLINS DE REI
before_2007,25137,MOLLERUSSA
before_2007,8124,MOLLET DEL VALLÈS
before_2007,43092,MONT-ROIG DEL CAMP
before_2007,17109,MONTAGUT
before_2007,43086,MONTBLANC
before_2007,43088,MONTBRIÓ DEL CAMP
before_2007,8125,MONTCADA I REIXAC
before_2007,8131,MONTESQUIU
before_2007,25140,MONTFERRER I CASTELLBÒ
before_2007,43089,MONTFERRI
before_2007,8126,MONTGAT
before_2007,8132,MONTMAJOR
before_2007,43090,MONTMELL
before_2007,8135,MONTMELÓ
before_2007,25141,MONTOLIU DE SEGARRA
before_2007,25143,MONTORNÈS DE SEGARRA
before_2007,8136,MONTORNÈS DEL VALLÈS
before_2007,8137,MONTSENY
before_2007,43095,"MORELL, EL"
before_2007,43096,"MORERA DE MONTSANT, LA"
before_2007,8129,MUNTANYOLA
before_2007,43093,MÓRA D'EBRE
before_2007,43094,MÓRA LA NOVA
before_2007,25145,NALEC
before_2007,8140,NAVARCLES
before_2007,17111,NAVATA
before_2007,8141,NAVÀS
before_2007,25146,NAVÈS
before_2007,43097,"NOU DE GAIÀ, LA"
before_2007,43098,NULLES
before_2007,8147,OLESA DE MONTSERRAT
before_2007,25150,OLIOLA
before_2007,25151,OLIUS
before_2007,8148,OLIVELLA
before_2007,17114,OLOT
before_2007,25152,"OLUGES, LES"
before_2007,8144,OLVAN
before_2007,8145,OLÈRDOLA
before_2007,25153,"OMELLONS, ELS"
before_2007,25154,"OMELLS DE NA GAIA, ELS"
before_2007,17115,ORDIS
before_2007,8152,ORPÍ
before_2007,8150,ORÍS
before_2007,25156,OS DE BALAGUER
before_2007,17116,OSOR
before_2007,25157,OSSÓ DE SIÓ
before_2007,8154,PACS DEL PENEDÈS
before_2007,8155,PALAFOLLS
before_2007,17117,PALAFRUGELL
before_2007,17118,PALAMÓS
before_2007,25158,"PALAU D'ANGLESOLA, EL"
before_2007,17119,PALAU DE SANTA EULÀLIA
before_2007,17121,PALAU-SATOR
before_2007,8156,PALAU-SOLITÀ I PLEGAMANS
before_2007,43100,"PALLARESOS, ELS"
before_2007,8157,PALLEJÀ
before_2007,17123,PALOL DE REVARDIT
before_2007,17124,PALS
before_2007,8158,"PAPIOL, EL"
before_2007,8159,PARETS DEL VALLÈS
before_2007,17126,PARLAVÀ
before_2007,43101,PASSANANT I BELLTALL
before_2007,17130,"PERA, LA"
before_2007,8160,PERAFITA
before_2007,43103,PERAFORT
before_2007,17132,PERALADA
before_2007,43104,"PERELLÓ, EL"
before_2007,8161,PIERA
before_2007,8163,PINEDA DE MAR
before_2007,43106,"PINELL DE BRAI, EL"
before_2007,25166,PINELL DE SOLSONÈS
before_2007,43107,PIRA
before_2007,43108,"PLA DE SANTA MARIA, EL"
before_2007,25911,PLANS DE SIÓ
before_2007,25168,"POAL, EL"
before_2007,8165,"POBLA DE CLARAMUNT, LA"
before_2007,25169,"POBLA DE CÈRVOLES, LA"
before_2007,8166,"POBLA DE LILLET, LA"
before_2007,43109,"POBLA DE MAFUMET, LA"
before_2007,43111,"POBLA DE MONTORNÈS, LA"
before_2007,25171,"POBLA DE SEGUR, LA"
before_2007,43112,POBOLEDA
before_2007,8167,POLINYÀ
before_2007,43113,"PONT D'ARMENTERA, EL"
before_2007,17135,PONT DE MOLINS
before_2007,25173,"PONT DE SUERT, EL"
before_2007,8182,"PONT DE VILOMARA I ROCAFORT, EL"
before_2007,43141,PONTILS
before_2007,8168,PONTONS
before_2007,25172,PONTS
before_2007,17136,PONTÓS
before_2007,17137,PORQUERES
before_2007,43114,PORRERA
before_2007,17140,"PORT DE LA SELVA, EL"
before_2007,17138,PORTBOU
before_2007,25174,"PORTELLA, LA"
before_2007,43117,PRAT DE COMTE
before_2007,8169,"PRAT DE LLOBREGAT, EL"
before_2007,8171,PRATS DE LLUÇANÈS
before_2007,25175,PRATS I SANSOR
before_2007,25176,PREIXANA
before_2007,25177,PREIXENS
before_2007,8230,PREMIÀ DE DALT
before_2007,8172,PREMIÀ DE MAR
before_2007,17139,"PRESES, LES"
before_2007,17141,PUIGCERDÀ
before_2007,43119,PUIGPELAT
before_2007,8176,PUJALT
before_2007,8177,"QUAR, LA"
before_2007,17142,QUART
before_2007,43120,QUEROL
before_2007,43121,RASQUERA
before_2007,43122,RENAU
before_2007,43123,REUS
before_2007,43124,"RIBA, LA"
before_2007,25905,RIBERA D'ONDARA
before_2007,25185,RIBERA D'URGELLET
before_2007,17146,RIELLS I VIABREA
before_2007,43126,"RIERA DE GAIÀ, LA"
before_2007,17147,RIPOLL
before_2007,8180,RIPOLLET
before_2007,25913,RIU DE CERDANYA
before_2007,17148,RIUDARENES
before_2007,43127,RIUDECANYES
before_2007,43128,RIUDECOLS
before_2007,17150,RIUDELLOTS DE LA SELVA
before_2007,43129,RIUDOMS
before_2007,17151,RIUMORS
before_2007,8181,"ROCA DEL VALLÈS, LA"
before_2007,43130,ROCAFORT DE QUERALT
before_2007,41082,"RODA DE ANDALUCÍA, LA"
before_2007,43131,RODA DE BERÀ
before_2007,8183,RODA DE TER
before_2007,43133,ROQUETES
before_2007,17152,ROSES
before_2007,43134,"ROURELL, EL"
before_2007,8187,SABADELL
before_2007,8188,SAGÀS
before_2007,8191,SALLENT
before_2007,43135,SALOMÓ
before_2007,43905,SALOU
before_2007,8194,SANT ADRIÀ DE BESÒS
before_2007,8195,SANT AGUSTÍ DE LLUÇANÈS
before_2007,8196,SANT ANDREU DE LA BARCA
before_2007,8197,SANT ANDREU DE LLAVANERES
before_2007,8198,SANT ANTONI DE VILAMAJOR
before_2007,8199,SANT BARTOMEU DEL GRAU
before_2007,8200,SANT BOI DE LLOBREGAT
before_2007,8201,SANT BOI DE LLUÇANÈS
before_2007,8203,SANT CEBRIÀ DE VALLALTA
before_2007,8202,SANT CELONI
before_2007,8207,SANT ESTEVE DE PALAUTORDERA
before_2007,17159,SANT FELIU DE BUIXALLEU
before_2007,17160,SANT FELIU DE GUÍXOLS
before_2007,8211,SANT FELIU DE LLOBREGAT
before_2007,8209,SANT FOST DE CAMPSENTELLES
before_2007,8213,SANT FRUITÓS DE BAGES
before_2007,17163,SANT GREGORI
before_2007,25192,SANT GUIM DE FREIXENET
before_2007,25197,SANT GUIM DE LA PLANA
before_2007,17164,SANT HILARI SACALM
before_2007,8193,SANT ISCLE DE VALLALTA
before_2007,17165,SANT JAUME DE LLIERCA
before_2007,43137,SANT JAUME DELS DOMENYS
before_2007,17167,SANT JOAN DE LES ABADESSES
before_2007,17168,SANT JOAN DE MOLLET
before_2007,8218,SANT JOAN DE VILATORRADA
before_2007,8217,SANT JOAN DESPÍ
before_2007,17185,SANT JOAN LES FONTS
before_2007,17166,SANT JORDI DESVALLS
before_2007,17169,SANT JULIÀ DE RAMIS
before_2007,8220,SANT JULIÀ DE VILATORTA
before_2007,17903,SANT JULIÀ DEL LLOR I BONMATÍ
before_2007,8222,SANT LLORENÇ D'HORTONS
before_2007,17171,SANT LLORENÇ DE LA MUGA
before_2007,25193,SANT LLORENÇ DE MORUNYS
before_2007,25902,SANT MARTÍ DE RIUCORB
before_2007,8227,SANT MARTÍ SARROCA
before_2007,17173,SANT MARTÍ VELL
before_2007,8229,SANT MATEU DE BAGES
before_2007,17174,SANT MIQUEL DE CAMPMAJOR
before_2007,17175,SANT MIQUEL DE FLUVIÀ
before_2007,17176,SANT MORI
before_2007,8231,SANT PERE DE RIBES
before_2007,8233,SANT PERE DE TORELLÓ
before_2007,8234,SANT PERE DE VILAMAJOR
before_2007,17178,SANT PERE PESCADOR
before_2007,8235,SANT POL DE MAR
before_2007,8236,SANT QUINTÍ DE MEDIONA
before_2007,25194,SANT RAMON
before_2007,8240,SANT SADURNÍ D'ANOIA
before_2007,8241,SANT SADURNÍ D'OSORMORT
before_2007,8264,SANT VICENÇ DE MONTALT
before_2007,8265,SANT VICENÇ DE TORELLÓ
before_2007,8263,SANT VICENÇ DELS HORTS
before_2007,43138,SANTA BÀRBARA
before_2007,8243,SANTA CECÍLIA DE VOLTREGÀ
before_2007,8244,SANTA COLOMA DE CERVELLÓ
before_2007,17180,SANTA COLOMA DE FARNERS
before_2007,8245,SANTA COLOMA DE GRAMENET
before_2007,43139,SANTA COLOMA DE QUERALT
before_2007,17181,SANTA CRISTINA D'ARO
before_2007,8246,SANTA EUGÈNIA DE BERGA
before_2007,8247,SANTA EULÀLIA DE RIUPRIMER
before_2007,8248,SANTA EULÀLIA DE RONÇANA
before_2007,17182,SANTA LLOGAIA D'ÀLGUEMA
before_2007,8251,SANTA MARGARIDA I ELS MONJOS
before_2007,8255,SANTA MARIA DE MERLÈS
before_2007,8259,SANTA MARIA DE PALAUTORDERA
before_2007,43140,SANTA OLIVA
before_2007,17184,SANTA PAU
before_2007,8260,SANTA PERPÈTUA DE MOGODA
before_2007,8261,SANTA SUSANNA
before_2007,8192,SANTPEDOR
before_2007,43142,SARRAL
before_2007,17187,SAUS
before_2007,43143,SAVALLÀ DEL COMTAT
before_2007,43144,"SECUITA, LA"
before_2007,43145,"SELVA DEL CAMP, LA"
before_2007,25202,SENTERADA
before_2007,25035,"SENTIU DE SIÓ, LA"
before_2007,8267,SENTMENAT
before_2007,17190,SERINYÀ
before_2007,17191,SERRA DE DARÓ
before_2007,25204,SERÒS
before_2007,17192,SETCASES
before_2007,25203,"SEU D'URGELL, LA"
before_2007,8269,SEVA
before_2007,25205,SIDAMON
before_2007,17193,SILS
before_2007,8270,SITGES
before_2007,17052,SIURANA
before_2007,8271,SOBREMUNT
before_2007,25206,"SOLERÀS, EL"
before_2007,43147,SOLIVELLA
before_2007,25209,SORT
before_2007,25210,SOSES
before_2007,8273,SUBIRATS
before_2007,25211,SUDANELL
before_2007,43044,"SÉNIA, LA"
before_2007,8274,SÚRIA
before_2007,8276,TAGAMANENT
before_2007,25216,TALAVERA
before_2007,17195,"TALLADA D'EMPORDÀ, LA"
before_2007,8278,TARADELL
before_2007,43148,TARRAGONA
before_2007,25219,TARROJA DE SEGARRA
before_2007,8280,TAVERTET
before_2007,8275,TAVÈRNOLES
before_2007,8281,TEIÀ
before_2007,8279,TERRASSA
before_2007,8282,TIANA
before_2007,43150,TIVISSA
before_2007,8283,TONA
before_2007,8284,TORDERA
before_2007,8285,TORELLÓ
before_2007,25224,"TORMS, ELS"
before_2007,25225,TORNABOUS
before_2007,8286,"TORRE DE CLARAMUNT, LA"
before_2007,43151,"TORRE DE FONTAUBELLA, LA"
before_2007,25226,TORREBESSES
before_2007,43153,TORREDEMBARRA
before_2007,25907,TORREFETA I FLOREJACS
before_2007,25230,TORREGROSSA
before_2007,25231,TORRELAMEU
before_2007,8287,TORRELAVIT
before_2007,8288,TORRELLES DE FOIX
before_2007,17197,TORRENT
before_2007,25232,TORRES DE SEGRE
before_2007,17198,TORROELLA DE FLUVIÀ
before_2007,17199,TORROELLA DE MONTGRÍ
before_2007,43155,TORTOSA
before_2007,17202,TOSSA DE MAR
before_2007,25234,TREMP
before_2007,25217,TÀRREGA
before_2007,25220,TÉRMENS
before_2007,17205,ULLASTRET
before_2007,43156,ULLDECONA
before_2007,17204,ULLÀ
before_2007,17203,ULTRAMORT
before_2007,17207,"VALL D'EN BAS, LA"
before_2007,17208,"VALL DE BIANYA, LA"
before_2007,25238,VALLBONA DE LES MONGES
before_2007,43159,VALLFOGONA DE RIUCORB
before_2007,43160,VALLMOLL
before_2007,43161,VALLS
before_2007,43162,VANDELLÒS I L'HOSPITALET DE L'INFANT
before_2007,43163,"VENDRELL, EL"
before_2007,17210,VENTALLÓ
before_2007,25242,VERDÚ
before_2007,17211,VERGES
before_2007,43164,VESPELLA DE GAIÀ
before_2007,8298,VIC
before_2007,25243,VIELHA E MIJARAN
before_2007,43170,VILA-RODONA
before_2007,17230,VILA-SACRA
before_2007,25252,VILA-SANA
before_2007,43171,VILA-SECA
before_2007,43165,VILABELLA
before_2007,17214,VILABERTRAN
before_2007,17217,VILADAMAT
before_2007,17216,VILADASENS
before_2007,8301,VILADECANS
before_2007,17218,VILADEMULS
before_2007,17220,VILADRAU
before_2007,17221,VILAFANT
before_2007,25244,VILAGRASSA
before_2007,8306,VILALBA SASSERRA
before_2007,43166,VILALLONGA DEL CAMP
before_2007,17225,VILAMACOLUM
before_2007,17226,VILAMALLA
before_2007,17228,VILANANT
before_2007,43167,VILANOVA D'ESCORNALBOU
before_2007,25248,VILANOVA DE BELLPUIG
before_2007,25249,VILANOVA DE L'AGUDA
before_2007,25254,VILANOVA DE LA BARCA
before_2007,43168,VILANOVA DE PRADES
before_2007,8303,VILANOVA DE SAU
before_2007,8302,VILANOVA DEL CAMÍ
before_2007,8902,VILANOVA DEL VALLÈS
before_2007,8307,VILANOVA I LA GELTRÚ
before_2007,8214,VILASSAR DE DALT
before_2007,8219,VILASSAR DE MAR
before_2007,43172,VILAVERD
before_2007,17222,VILAÜR
before_2007,17233,VILOBÍ D'ONYAR
before_2007,17232,VILOPRIU
before_2007,25253,"VILOSELL, EL"
before_2007,43176,VIMBODÍ I POBLET
before_2007,25255,VINAIXA
before_2007,43177,VINEBRE
before_2007,43178,VINYOLS I ELS ARCS
before_2007,43052,XERTA
before_2007,8153,ÒRRIUS
