period,code,name
after_2007,96,Conca alta del Fluvià
after_2007,97,Conca alta de la Muga
after_2007,98,Al·luvials de l'Albera i Cap de Creus
after_2007,99,Conca alta de Cardener i Llobregat
after_2007,1002,Pantà de l'Arrós
after_2007,1047,Utxesa
after_2007,1049,Delta del Llobregat-Riera de Sant Climent
after_2007,1050,Aiguamolls del Baix Empordà-El Ter Vell
after_2007,1052,Delta de l'Ebre-El Clot
after_2007,1053,Delta de l'Ebre-L'Encanyissada
after_2007,1054,Estanyets de Pals
after_2007,1055,Delta de l'Ebre-Riet Vell
after_2007,1056,Aiguamolls de l'Alt Empordà - Aiguamolls de la Rubina nord
after_2007,1058,Estanys de les Alberes-Estanys de Canadal
after_2007,1059,Estanys de les Alberes-Estanys de Cantallops
after_2007,1060,Aiguamolls de l'Alt Empordà - La Llarga
after_2007,1061,Estany de Bancells
after_2007,1062,Delta de Llobregat-Ca l'Arana
after_2007,1063,Delta de Llobregat-Cal Tet
after_2007,1064,Delta del Llobregat - La Magarola
after_2007,1065,Delta del Llobregat-La Roberta
after_2007,1066,Basses de Sió
after_2007,1067,Estany d'Ivars i Vila-sana
after_2007,1070,Estanyols de la Vall de Sant Miquel de Campmajor-Estanyols temporanis petits
after_2007,149,Aiguamolls del Baix Empordà-Bassa del Frare Ramon
after_2007,150,Desembocadura del torrent de Santes Creus
after_2007,153,Desembocadura del riu Gaià
after_2007,154,Desembocadura del riu Tordera
after_2007,155,Desembocadura del torrent de l'Estany
after_2007,157,Aiguamolls de l'Alt Empordà-Estany d'en Túries
after_2007,159,Delta del Llobregat-Estany de la Ricarda
after_2007,161,Aiguamolls de l'Alt Empordà-La Rogera
after_2007,163,Platja de Torredembarra
after_2007,164,Delta de l'Ebre-El Canal Vell
after_2007,165,Delta de l'Ebre-Illa de Buda
after_2007,166,Delta de l'Ebre-La Tancada
after_2007,168,Delta de l'Ebre-La Platjola
after_2007,280,Basses d'en Broc i Aiguamoixos de la Déu Vella
after_2007,281,Aiguamolls del Baix Empordà-Basses d'en Coll
after_2007,282,Basses de Can Jordà
after_2007,284,Estanys de Tordera-Estany de Can Raba
after_2007,285,Delta del Llobregat-Estany de la Murtra
after_2007,286,Estany de Sils
after_2007,287,Aiguamolls de l'Alt Empordà-Est.de Vilaüt-Bassa Rodona
after_2007,288,Aiguamolls de l'Alt Empordà-Estany d'Aigua Clara
after_2007,290,Aiguamolls de l'Alt Empordà-Meandres del riu Fluvià
after_2007,52,Estanyols de Mas Margall
after_2007,80,Herbassars de Castelldans
after_2007,808,Delta de l'Ebre-les Olles
after_2007,810,Delta de l'Ebre-El Garxal
after_2007,811,Ullals de la Carrova
after_2007,813,Delta de l'Ebre-L'Alfacada
after_2007,815,Delta de l'Ebre-Punta de la Banya
after_2007,818,Delta de l'Ebre-Erms de Casablanca o Vilacoto
after_2007,84,Delta de l'Ebre-Ullals de l'Arispe i Baltasar
after_2007,85,Estanyols del Pla dels Estanyets
after_2007,86,Clot d'Espolla-Platja d'Espolla
after_2007,88,Estanys dels Tórlits
after_2007,90,Estanyols de la Vall de Sant Miquel de Campmajor
after_2007,92,Estanys de Gutina
after_2007,927,Estanys de Tordera-Braç esquerre de l'illa del Tordera
after_2007,932,Desembocadura del riu Llastres
after_2007,935,Desembocadura del torrent del Pi
after_2007,940,Estanys de Tordera-Estany de Can Torrent
after_2007,941,Estanys de Tordera-Estany de la Júlia
after_2007,946,Aiguamolls de l'Alt Empordà-Estany del Cortalet
after_2007,947,Delta del Llobregat-El Remolar-Filipines-Pas Vaques
after_2007,948,Aiguamolls de l'Alt Empordà-Estany del Tec
after_2007,949,Aiguamolls de l'Alt Empordà-Estany de Palau de Baix
after_2007,963,Aiguamolls de l'Alt Empordà-La Massona i la Llarga
after_2007,976,Platja Castell
after_2007,986,Aiguamolls de l'Alt Empordà-Riu Vell
after_2007,988,Sèquia Major
after_2007,989,Sorrals de Can Pomac
before_2007,23,El Fangar
before_2007,24,Els Alfacs
before_2007,470,Sitges
before_2007,471,Vilanova i la Geltrú
before_2007,472,Cubelles - Altafulla
before_2007,473,Tarragona Nord
before_2007,474,Tarragona - Vila-seca
before_2007,475,Salou - Cambrils
before_2007,476,Cambrils - Mont-roig del Camp
before_2007,477,Vandellós i l'Hospitalet de l'Infant
before_2007,478,L'Ametlla de Mar
before_2007,479,Cap de Salou
before_2007,480,Roses - Castelló d'Empúries
before_2007,481,Sant Pere Pescador - Fluvià
before_2007,482,Sant Adrià de Besòs - Barceloneta
before_2007,483,Llobregat
before_2007,484,Delta Nord
before_2007,485,Delta Sud
before_2007,486,Alcanar
before_2007,487,Torroella de Montgrí - el Ter
before_2007,488,Pals - Sa Riera
before_2007,489,Blanes - Pineda de Mar
before_2007,665,Portbou - Llançà
before_2007,666,Badia de El Port de la Selva
before_2007,667,Cap de Creus
before_2007,668,Badia de Cadaqués
before_2007,669,Cap Norfeu
before_2007,670,L'Escala
before_2007,671,Montgrí
before_2007,672,Begur - Blanes
before_2007,673,Pineda de Mar - Mataró
before_2007,674,Mataró - Montgat
before_2007,675,Montgat - Badalona
before_2007,676,Barceloneta - Zona II Port Barcelona
before_2007,677,El Prat de Llobregat - Castelldefels
before_2007,71,Canyelles
before_2007,41,N/D - Subterrània
before_2007,42,N/D - Superficial
before_2007,43,N/D
before_2007,25,Riu Brugent
before_2007,314,El Francolí entre el riu d'Anguera i el Brugent
before_2007,34,Riera de Carme
before_2007,353,Conca alta de l'Anoia fins a Igualada
before_2007,36,Capçalera del riu de Bitlles fins a l'EDAR de Riudebitlles
before_2007,38,Riu Anoia des de la confluència del riu de Bitlles fins al Llobregat
before_2007,427,Conca de l'Aigua d'Ora
before_2007,448,Riu Arnera aigües amunt de Boadella
before_2007,469,El Ter entre el Freser i la riera de Vallfogona
before_2007,524,Capçalera del Cardener fins a la cua de l'embassament de la Llosa del Cavall
before_2007,525,Capçalera de l'Aigua de Valls fins a la cua de l'embassament de la Llosa del Cavall
before_2007,100,Detrític neogen de l'Empordà
before_2007,101,Paleògens del Baix Ter
before_2007,102,Baixa Garrotxa-Pla de l'Estany
before_2007,103,Fluviovolcànic de la Garrotxa
before_2007,104,Plana de Vic - Collsacabra
before_2007,105,Detrítics terciaris del Llobregat mig
before_2007,106,Prelitoral del Vallès
before_2007,107,Montseny-Guilleries
before_2007,1071,l'Ametlla de Mar- Perelló
before_2007,1072,Ports de Beseit (CHE)_Cat
before_2007,1073,Ports de Tortosa
before_2007,1074,Serra del Montsià
before_2007,1075,Plana d'Alcanar
before_2007,1076,Plana de Vinaròs_Cat
before_2007,1077,Plana de la Sènia_Cat
before_2007,1078,Ports de Beseit (CHX)_Cat
before_2007,108,Plioquaternari de l'Onyar
before_2007,1081,"Al·luvials del Ter Mig, Brugent i Llémena"
before_2007,1082,Plioquaternari de la Riera Santa Coloma
before_2007,1083,Baix Gaià
before_2007,1084,Calcàries de l'Alt Foix-Gaià
before_2007,1085,Moianès-Sant Llorenç del Munt
before_2007,1086,Alta Anoia
before_2007,109,Al·luvials de la Baixa Costa Brava
before_2007,110,Al·luvials del Vallès
before_2007,111,Detrític neogen del Vallès
before_2007,112,Maresme
before_2007,113,Carme-Capellades
before_2007,114,Bloc del Gaià-Bonastre
before_2007,115,Sorres de Santa Oliva
before_2007,116,Detrític neogen del Penedès
before_2007,117,Garraf
before_2007,118,Baix Francolí
before_2007,119,Alt Camp
before_2007,120,Baix Camp
before_2007,121,Prades - Alt Francolí
before_2007,122,Llaberia - Prades meridional
before_2007,123,Cardó - Vandellòs
before_2007,124,Plana de la Galera
before_2007,125,Mesozoic de la Galera
before_2007,126,Fluviodeltaic del Fluvià - Muga
before_2007,127,Fluviodeltaic del Baix Ter
before_2007,128,Al·luvials de l'alta i mitjana Tordera
before_2007,129,Al·luvials de la baixa i delta de la Tordera
before_2007,130,Baix Besòs i Pla de Barcelona
before_2007,131,Cubeta d'Abrera
before_2007,132,Cubeta de Sant Andreu
before_2007,133,Vall baixa i Delta del Llobregat
before_2007,134,Massís Axial Pirenaic_Cat
before_2007,135,La Cerdanya
before_2007,136,Alt Urgell
before_2007,137,Tremp-Isona
before_2007,138,Cadí-Port del Comte
before_2007,139,Serres marginals catalanes
before_2007,141,Al·luvial del baix Segre_Cat
before_2007,142,Al·luvial d'Urgell
before_2007,143,Calcàries de Tàrrega
before_2007,144,Priorat
before_2007,145,Fossa de Móra
before_2007,146,Al·luvial de Tortosa
before_2007,147,Delta de l'Ebre
before_2007,97,Conca alta de la Muga
before_2007,99,Conca alta de Cardener i Llobregat
